title,job_type,salary,skills,address,company_name,company_description
CV Đảm bảo chất lượng công nghệ (QA QC),FULL_TIME,You'll love it,"QA QC, System Engineer","191 Bà Triệu, Hai Ba Trung, Ha Noi",Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
5 Embedded Software Tester (Automotive),FULL_TIME,You'll love it,"Embedded, C language, Tester","364 Cong Hoa street, ward 13, Tan Binh, Ho Chi Minh",Robert Bosch Engineering And Business Solutions,The Bosch Group is a leading global supplier of technology and services
10 Embedded Software Dev (Automotive),FULL_TIME,You'll love it,"Embedded, English, C language","364 Cong Hoa street, ward 13, Tan Binh, Ho Chi Minh",Robert Bosch Engineering And Business Solutions,The Bosch Group is a leading global supplier of technology and services
"Project Manager (Embedded, Automotive)",FULL_TIME,You'll love it,"Project Manager, C language, Embedded","364 Cong Hoa street, ward 13, Tan Binh, Ho Chi Minh",Robert Bosch Engineering And Business Solutions,The Bosch Group is a leading global supplier of technology and services
Senior Solution Architect - Up to $4000,FULL_TIME,Up to $4000,"Software Architect, Java, Spring","191 Bà Triệu, Hai Ba Trung, Ha Noi",Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
Business Analyst (English),FULL_TIME,Up to 1.300 usd,"Business Analyst, English, Project Manager","139 Pasteur, District 3, Ho Chi Minh",DiCentral,A leading company in offering and consulting business management solution
Mobile Automation Test,FULL_TIME,You'll love it,"Tester, Android, iOS","191 Bà Triệu, Hai Ba Trung, Ha Noi",Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
Performance Automation Test,FULL_TIME,You'll love it,"Tester, Agile, SQL","191 Bà Triệu, Hai Ba Trung, Ha Noi",Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
Sr Frontend Developer ( AngularJS),FULL_TIME,You'll love it,"AngularJS, HTML5, JavaScript","191 Bà Triệu, Hai Ba Trung, Ha Noi",Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
"Senior Mobile Dev (iOS, Kotlin, Swift)",FULL_TIME,You'll love it,"iOS, Swift, Kotlin","191 Bà Triệu, Hai Ba Trung, Ha Noi",Techcombank,Trở thành Ngân hàng tốt nhất và doanh nghiệp hàng đầu Việt Nam
"Front-End Dev (HTML5, CSS, WordPress...)",FULL_TIME,"Up to ~1,500 usd","HTML5, CSS, Wordpress","52 Đông Du, phường Bến Nghé, Quận 1, Tp Hồ Chí Minh, District 1, Ho Chi Minh","Allgrowlabo Co.,Ltd.",Stand out from the crowd
"06 .NET Developers (C#, ASP.NET, MVC)",FULL_TIME,Up to 1300 usd,"Angular, C#, ASP.NET","139 Pasteur, District 3, Ho Chi Minh",DiCentral,A leading company in offering and consulting business management solution
"Senior Backend (Python, Golang, NodeJs)",FULL_TIME,You'll love it,"Python, NodeJS, Golang","222 Pasteur, District 3, Ho Chi Minh",DatVietVAC,The largest and vertically integrated media & entertainment group that provides end-to-end solutions
Lead Data Scientist,FULL_TIME,Negotiable,"Team Leader, Python, SQL","Lot 3B Street No.13 Tan Thuan EPZ, District 7, Ho Chi Minh",Zalo,"At Zalo, we build world-class tech products used and loved by millions."
"PHP Developer ( Laravel, JavaScript )",FULL_TIME,You'll love it,"PHP, JavaScript, Laravel","275 Nguyễn Trãi, Thanh Xuan, Ha Noi",G-Group,Tập đoàn Công nghệ & Tài chính G-Group
Senior DevOps Engineer,FULL_TIME,Up to $3000,"DevOps, Java, AWS","42-48 B2 Street (Sala Apartment), An Loi Dong Ward, District 2, Ho Chi Minh",INSPIRE LAB TECHNOLOGY,UNLIMITED CREATIVITY AND BREAKTHROUGH
"Database Integration/Data (ETL,OLTP, BI)",FULL_TIME,You'll love it,"Database, Oracle","Sailing Tower Building, District 1, Ho Chi Minh",Vietnam International Bank (VIB),One of the leading commercial joint stock banks in Vietnam
Backend NodeJS (JavaScript/MySQL)~ $2000,FULL_TIME,Up to 1.800 usd,"NodeJS, MySQL, JavaScript","Tầng 12, Tòa Diamond Flower, 48 Lê Văn Lương, Thanh Xuan, Ha Noi",iCheck,INFORMATION TECHNOLOGY AND SERVICES
Front-End Leader (ReactJS/JavaScript),FULL_TIME,You'll love it,"JavaScript, Team Leader, ReactJS","285 Cách Mạng Tháng 8, District 10, Ho Chi Minh",POPS Worldwide,POPS Worldwide is a leading digital entertainment company & based in VN
"Middle PHP developer (MySQL, Laravel)",FULL_TIME,You'll love it,"PHP, MySQL, Laravel","Tầng 5 toà nhà Hoàng Ngọc, Ngõ 82 Dịch Vọng Hậu, Cau Giay, Ha Noi",KaiyouIT,"Công ty KaiyouIT là công ty 2 thành viên Nhật bản và Việt Nam, công ty thành lập vào tháng 2/2019"
Senior Consultant (SQL/Oracle/Database),FULL_TIME,You'll love it,"Business Analyst, Database, SQL","Fl 8-Unit 802, Tòa nhà Beautiful Saigon, 2 Nguyễn Khắc Viện, Phường Tân Phú, District 7, Ho Chi Minh",Just Analytics,Just Analytics
"Senior Backend Java Dev. (Spring, MySQL)",FULL_TIME,"From $2,000","Java, MySQL, Spring","21-23 Nguyễn Thị Minh Khai, Bến Nghé, District 1, Ho Chi Minh",Vincere,"Vincere is an award winning tech startup with offices in Singapore, Vietnam and Sydney, Australia"
Senior RPA Developer,FULL_TIME,You'll love it,"Java, Agile, .NET","89 Lang Ha, Dong Da, Ha Noi",VPBank,"It's not only a job, it's also a career"
Android Dev (NDK/Java/React Native),FULL_TIME,You'll love it,"React Native, Java, Android","Toà nhà Saigon Coworking, 23 Bạch Đằng, phường 2, Tan Binh, Ho Chi Minh",Island Peak Cloud,Island Peak Cloud
iOS Dev(ObjectiveC/Swift/React Native),FULL_TIME,You'll love it,"React Native, Objective C, iOS","Toà nhà Saigon Coworking, 23 Bạch Đằng, phường 2, Tan Binh, Ho Chi Minh",Island Peak Cloud,Island Peak Cloud
"Junior/Senior .NET Dev (C#, .NET Core)",FULL_TIME,You'll love it,".NET, C#, ReactJS","40 Lam Son Street, Ward 2, Tan Binh, Ho Chi Minh",Titan Technology Corporation,Titan Technology Corporation
(Junior/Senior) Business Analyst - ERP,FULL_TIME,"Up to 1,200 usd","Business Analyst, ERP, QA QC","136 - 138 Cô Bắc , Phường Cô Giang, District 1, Ho Chi Minh",xboss,Công ty TNHH Giải pháp Công nghệ Xboss
Junior Software Tester,FULL_TIME,You'll love it,"Tester, English, QA QC","364 Cong Hoa, Tan Binh, Ho Chi Minh",AdNovum Vietnam,AdNovum
PHP Developer (CodeIgniter/Wordpress),FULL_TIME,You'll love it,"PHP, JavaScript, Wordpress","12 - 14 Nguyễn Bá Tuyển, Phường 12, Tan Binh, Ho Chi Minh",Island Peak Cloud,Island Peak Cloud
"Junior Automation Tester (C#, Selenium)",FULL_TIME,Attractive,"C#, English, QA QC","Level 20, Green Power Tower, 35 Ton Duc Thang, Ben Nghe ward, District 1, Ho Chi Minh",ASWHITE VIETNAM,"ASW Global - Australian-based company with offices across Vietnam, the Philippines and Malaysia."
Frontend Developer (ReactJs / VueJs ),FULL_TIME,You'll love it,"ReactJS, JavaScript, VueJS","12 - 14 Nguyễn Bá Tuyển, Phường 12, Tan Binh, Ho Chi Minh",Island Peak Cloud,Island Peak Cloud
"FinTech Frontend Dev (JavaScript, React)",FULL_TIME,"1,200 - 1,800 USD","JavaScript, CSS, ReactJS","23 Bach Dang (Saigon co-working), Tan Binh, Ho Chi Minh",New Wealth,New Wealth: B2B FinTech for digital advice and front-office transformation 
"System Admin (IT Support, Networking)",FULL_TIME,Attractive,"IT Support, System Admin, Networking","55 Yen Ninh, Truc Bach, Ba Dinh, Ha Noi",Hong Ngoc Hospital,Một trong những bệnh viện tư nhân đầu tiên tại trung tâm thủ đô Hà Nội
"PHP developer (Laravel, MySQL)",FULL_TIME,"500 - 1,500 USD","PHP, MySQL, Laravel","52 Chùa Hà, Cau Giay, Ha Noi",TOMOSIA Việt Nam,"""Together"" ""Happiness"" ""Lights"""
"Tester (MySQL, SQL) - Up to $1200",FULL_TIME,"500 - 1,200 USD","Tester, MySQL, SQL","Tầng 13, Tòa nhà 789, số 147 Hoàng Quốc Việt, Cầu Giấy, Hà Nội, Cau Giay, Ha Noi",Ominext,Công ty hoạt động trong lĩnh vực cung cấp giải pháp và tích hợp hệ thống thông tin y tế cho Nhật Bản
"Frontend Dev (JavaScript, HTML5, CSS)",FULL_TIME,"600 - 1,800 USD","JavaScript, HTML5, CSS","Keangnam Hanoi Landmark Tower , Nam Tu Liem, Ha Noi",Sun* Inc.,Digital Creative Studio With Top 1% Talent In Asia
Business Analyst (RPA Project),FULL_TIME,You'll love it,"Business Analyst, Tester","Toong IPH, Tầng 2, Indochina Plaza, Số 241 Xuân Thủy, Phường Dịch Vọng Hậu, Cau Giay, Ha Noi",Sisua Digital Vietnam,CÔNG TY CỔ PHẦN SISUA DIGITAL VIỆT NAM
Senior Engineering Manager,FULL_TIME,You'll love it,"Manager, System Engineer, Project Manager","436 Nguyen Thi Minh Khai street, District 3, Ho Chi Minh",OPSWAT Software Vietnam,San Francisco based software company that provides advanced solutions for cyber security industry
"C++ Developer (Windows, Linux, Qt)",FULL_TIME,You'll love it,"C++, Linux, OOP","436 Nguyen Thi Minh Khai street, District 3, Ho Chi Minh",OPSWAT Software Vietnam,San Francisco based software company that provides advanced solutions for cyber security industry
C++ Embedded Engineer ( Biết tiếng hàn),FULL_TIME,"500 - 1,500 USD","C++, C language, Embedded","25 Nguyễn Văn Cừ, Thành Phố Huế, Not Available, Others",Brycen Vietnam,"Công ty hoạt động trong lĩnh vực IT ,BPO "
5 Senior FullStack Engineers (Java),FULL_TIME,You'll love it,"Java, Python, NodeJS","Tầng 7, VinMec International Clinic, Times City, Hai Ba Trung, Ha Noi",VINBRAIN,VinBrain
Frontend Lead (ReactJS/VueJS/JavaScript),FULL_TIME,You'll love it,"JavaScript, ReactJS, VueJS","72 Lê Thánh Tôn, District 1, Ho Chi Minh",NFQ Asia (8bit Rockstars),NFQ Asia is part of the global NFQ Group. We help ambitious fast-moving international startups
"Java Fullstack (Spring, Angular, SQL)",FULL_TIME,"Up to $2,000","Java, SQL, JavaScript","293 Dien Bien Phu, Binh Thanh, Ho Chi Minh",LEAP,We are combination of talent people who always love challenging and discovering new limitations.
Web Frontend Engineer (JavaScript/HTML5),FULL_TIME,You'll love it,"JavaScript, HTML5, UI-UX","Floor 4th, Friendship Tower - 31 Lê Duẫn, Phường Bến Nghé, District 1, Ho Chi Minh",Woowa Brothers,Woowa Brothers Viet Nam 
Senior Fullstack NodeJS Dev (ReactJS),FULL_TIME,Up to $2500,"NodeJS, JavaScript, ReactJS","FPT Cau Giay Building, Cau Giay, Ha Noi",FPT Software,The leading provider of software outsourcing services in Vietnam
Junior Developer (Salesforce/PHP/Java),FULL_TIME,"600 - 1,500 USD","Java, Python, PHP","Tầng 3, 383 Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh , District 3, Ho Chi Minh",furuCRM Viet Nam,furuCRM
5 .Net Developers.Mid - Full 13th salary,FULL_TIME,"1,000 - 1,600 USD","C#, JavaScript, .NET","3rd floor, PSG Building, 11 Bis Nguyen Gia Thieu, District 3, Ho Chi Minh",AltSource ,Do you like to be challenged? Do you like working with global teams? You might be a good fit for us!
Senior .NET Developer (Upto $2000),FULL_TIME,"1,300 - 2,000 USD","ASP.NET, C#, MVC","1B Yet Kieu , Hoan Kiem, Ha Noi",Citigo Software,Citigo là công ty cung cấp giải pháp công nghệ cho doanh nghiệp phổ biến tại Đông Nam Á.
"Mobile Dev (React Native, iOS, Android)",FULL_TIME,You'll love it,"iOS, Android, React Native","Floor 4th, Friendship Tower - 31 Lê Duẫn, Phường Bến Nghé, District 1, Ho Chi Minh",Woowa Brothers,Woowa Brothers Viet Nam 
"Automation Engineer (Tester,QA/QC,.NET)",FULL_TIME,Attractive salary,"Tester, QA QC, .NET","165 Thái Hà, Dong Da, Ha Noi",Episerver,Episerver 
Chuyên viên tư vấn giải pháp CNTT~ 1000$,FULL_TIME,"500 - 1,000 USD","System Engineer, System Admin, IT Support","01 Khu Do Thi Yen Hoa, Cau Giay, Ha Noi",Bkav,"Công ty hàng đầu trong lĩnh vực sản xuất - kinh doanh phần mềm, dịch vụ CNTT"
"DevOps (AWS, Kubernetes)",FULL_TIME,You'll love it,"DevOps, Java, AWS","Waseco Building - 10 Pho Quang Street, Ward 02, Tan Binh District, Ho Chi Minh, Tan Binh, Ho Chi Minh",Pizza Hut Digital Ventures,Pizza Hut Digital Ventures
Senior Backend Engineer (GOLANG/~$2500),FULL_TIME,You'll love it,"Golang, MySQL, Cloud","139 Hong Ha, Phu Nhuan, Ho Chi Minh",Autonomous,Our mission is to “make everything autonomous” through blockchain technologies.
Frontend Dev (JavaScript/HTML5/ReactJS),FULL_TIME,"700 - 1,000 USD","JavaScript, HTML5, ReactJS","Park 8 Park Hill Timescity, 458 Minh Khai, HBT, HN, Hai Ba Trung, Ha Noi",SenPrints,"SenPrints là một nền tảng thương mại điện tử giành riêng cho sản phẩm thiết kế, cá nhân hóa"
We are looking for PHP Developers,FULL_TIME,500 - 900 USD,"PHP, MySQL, HTML5","384/42 Nam Ky Khoi Nghia, District 3, Ho Chi Minh",Verz Design,Graphic and web design company from Singapore
Frontend Dev (JavaScript)- Up to 1200$,FULL_TIME,Up to $1200,"JavaScript, HTML5, CSS","Toà nhà Tân Hồng Ha, 1A Vương Thừa Vũ, Thanh Xuan, Ha Noi",Go Group,Go Group là startup công nghệ tập hợp của những thành viên tài năng và tâm huyết.
Infrastructure Security Engineer,FULL_TIME,You'll love it,"System Engineer, Linux, Networking","M Floor, PetroLand Building, 12 Tan Trao, District 7, Ho Chi Minh",M_Service (MoMo),MoMo is Vietnam’s leading mobile e-wallet and over-the-counter (OTC) remittance and payment platform
"Fullstack (ReactJS, JavaScript, CSS)",FULL_TIME,"800 - 1,000 USD","ReactJS, CSS, JavaScript","185 Giảng Võ, Dong Da, Ha Noi",HotTab,"Cloud based POS for Restaurant, Cafe, Bar"
Engineering Manager - Canada Product Co.,FULL_TIME,You'll love it,"Manager, Software Architect, J2EE","38 Huynh Lan Khanh, Tan Binh, Ho Chi Minh",Absolute Software (Vietnam) Ltd,Welcome to the world of enterprise resilience!
Blockchain Dev (Java/JavaScript/NodeJS),FULL_TIME,You'll love it,"Blockchain, JavaScript, Java","Toà nhà Saigon Coworking, 23 Bạch Đằng, phường 2, Tan Binh, Ho Chi Minh",Island Peak Cloud,Island Peak Cloud
"05 ASP.NET Devs (C#, MySQL) - All Levels",FULL_TIME,"600 - 1,500 USD","C#, MySQL, ASP.NET","Tầng 3,tháp C,tòa nhà Golden Palace, Đường Mễ Trì, Nam Tu Liem, Ha Noi",RELIPA SOFTWARE,RELIPA SOFTWARE: CHẤT LƯỢNG PHẦN MỀM VÀ CHẤT LƯỢNG CUỘC SỐNG LÀ ƯU TIÊN SỐ 1
"Senior Web Dev (MVC, Net Core, Angular)",FULL_TIME,"800 - 1,200 USD","ASP.NET, MVC, Angular","157 Pasteur, District 3, Ho Chi Minh",Thiên Minh Group,"To become an Asia’s leading customer-centric Travel Group, providing all-inclusive travel services"
Senior Backend/Tech Lead (Python/NodeJS),FULL_TIME,You'll love it,"Python, JavaScript, NodeJS","Remote, District 1, Ho Chi Minh",ComeNow,Join us to build Asia's most trusted service marketplace!
"05 Java Developers (MySQL, Oracle)",FULL_TIME,You'll love it,"Java, MySQL, Oracle","22  Láng Hạ, Dong Da, Ha Noi",VNPAY,VNPAY - Công ty hàng đầu trong lĩnh vực Thanh toán điện tử tại Việt Nam
Magento/PHP Web Developer (JavaScript),FULL_TIME,"1,500 - 1,900 USD","Magento, JavaScript, PHP","Toong Coworking Space, 25T2 Hoang Dao Thuy, Cau Giay, Ha Noi",Holoscribe Limited,Do the best
02 Tester/Tester Leader (Java),FULL_TIME,You'll love it,"Tester, Team Leader, SQL","Tòa nhà Spring heirs số 9 ngõ 82 dịch vọng hậu, Cau Giay, Ha Noi",REVOTECH ,REVOTECH
"03 .NET Developer (C#, ASP.NET) ~ $1,500",FULL_TIME,"500 - 1,500 USD",".NET, HTML5, C#","125 Hoàng Văn Thái, Thanh Xuan, Ha Noi",iSTS,"“Better solutions, Better values”"
"Frontend Developer (JavaScript, ReactJS)",FULL_TIME,"500 - 1,000 USD","JavaScript, HTML5, ReactJS","364 Cộng Hòa, Tan Binh, Ho Chi Minh",Pasona Tech Việt Nam,"Pasona Tech Việt Nam chuyên cung cấp dịch vụ phần mềm, kỹ thuật ứng dụng, ..."
"Mobile Developer (Flutter, IOS, Android)",FULL_TIME,Up to 1200$,"React Native, Android, iOS","Tầng 5 toà nhà Hoàng Ngọc, Ngõ 82 Dịch Vọng Hậu, Cau Giay, Ha Noi",KaiyouIT,"Công ty KaiyouIT là công ty 2 thành viên Nhật bản và Việt Nam, công ty thành lập vào tháng 2/2019"
Senior Python Developer (Up to $2500),FULL_TIME,"1,500 - 2,500 USD","Python, SQL","QTSC Building 1, Quang Trung Software City, District 12, Ho Chi Minh",LARION,One of the leading software outsourcing services and business solutions provider
Senior Software Engineer (Microservices),FULL_TIME,You'll love it,"JavaScript, NodeJS, Golang","E-Town Central, tầng 24, số 11 Đoàn Văn Bơ, P.12, District 4, Ho Chi Minh",VinHMS,HMS is a young startup of VinGroup
Junior PHP Developer (~700$),FULL_TIME,You'll love it,"PHP, NodeJS, ReactJS","268 To Hien Thanh (BigC Building), District 10, Ho Chi Minh",bravesoft Vietnam,One of leading venture companies in smartphones applications and social games from Japan
QA QC/Tester (Manual and/or Automation),FULL_TIME,Up to $2000 and more,"Tester, English, QA QC","45 đường số 2, KDC Him Lam, Phường Tân Hưng, District 7, Ho Chi Minh",CloudStorm,From BIG idea to BEST idea!
Ruby on Rails Developer (up to $4000),FULL_TIME,Up to $4000,"Ruby on Rails, Ruby, English","45 đường số 2, KDC Him Lam, Phường Tân Hưng, District 7, Ho Chi Minh",CloudStorm,From BIG idea to BEST idea!
UNIX / System Admin - Shift working,FULL_TIME,You'll love it,"System Admin, Linux, System Engineer","364  Cong Hoa, Tan Binh, Ho Chi Minh",Codix,You would like to join a highly motivated team in a first class environment?
"01 Web Designer (UI UX , HTML5)",FULL_TIME,Upto 1000$,"Designer, HTML5, UI-UX","Deutsches Haus, 11th floor, 33 Le Duan Street, District 1, Ho Chi Minh",Nami Corporation,Nami Corp. is a global fintech company working on Investment & Blockchain based Technology
Java Architect (AWS),FULL_TIME,You'll love it,"Java, AWS, Spring","02 Tan Vien, ward 2 Tan Binh, Tan Binh, Ho Chi Minh",KMS Technology,"Agile, Innovative & Excellent Global Technology Company with deep roots in Vietnam"
Software Test Engineer,FULL_TIME,"Up to 1,500 usd","Tester, SQL, QA QC","SMS Tower, Quang Trung Software City, District 12, Ho Chi Minh",Nexcel Solutions,A software services to Internet-based companies provider
Senior Angular Front-End,FULL_TIME,You'll love it,"Angular, JavaScript, English","69 D2, Binh Thanh, Ho Chi Minh",Dirox,A high quality Software Products and Websites Outsourcing company
"Sr Backend Engineer (Java, Scala, Go)",FULL_TIME,You'll love it,"Java, C#, Scala","11 Doan Van Bo, District 4, Ho Chi Minh",AXON,AXON
