title,job_type,salary,skills,address,company_name,company_description
"Bridge System Engineer (BrSE, Japanese)",FULL_TIME,"1,000 - 2,000 USD","Bridge Engineer, Japanese, C#","Pasona Tech Việt Nam chuyên cung cấp dịch vụ phần mềm, kỹ thuật ứng dụng, ...",Pasona Tech Việt Nam,"Pasona Tech Việt Nam chuyên cung cấp dịch vụ phần mềm, kỹ thuật ứng dụng, ..."
"02 Testers (QA QC, Japanese)",FULL_TIME,500 - 800 USD,"Tester, Japanese, QA QC","Pasona Tech Việt Nam chuyên cung cấp dịch vụ phần mềm, kỹ thuật ứng dụng, ...",Pasona Tech Việt Nam,"Pasona Tech Việt Nam chuyên cung cấp dịch vụ phần mềm, kỹ thuật ứng dụng, ..."
"6 .NET/C# developers ($1,000-$1,500 net)",FULL_TIME,"1,000 - 1,500 USD",".NET, C#, MVC",Providing a qualified service for your ICT resources requirement,Fitech,Providing a qualified service for your ICT resources requirement
Sr. Java Developer (JavaScript/SQL/CSS),FULL_TIME,"1,500 - 1,900 USD","Java, CSS, SQL",Providing continuous data protection software for VMware-based virtual servers.,Nakivo,Providing continuous data protection software for VMware-based virtual servers.
"02 PHP Developers (MySQL,NoSQL)",FULL_TIME,Up to $1500,"PHP, MySQL, NoSQL","We Creat Market Leading Digital Products, Experiences & Platforms that Tranform Business","NitroTech Asia, Inc","We Creat Market Leading Digital Products, Experiences & Platforms that Tranform Business"
QC (Senior & Team Leader),FULL_TIME,You'll love it,"QA QC, Team Leader, Tester",Công ty Cổ phần Công nghệ Sen Đỏ - Đơn vị sở hữu sàn TMĐT hàng đầu Việt Nam,Sendo.vn,Công ty Cổ phần Công nghệ Sen Đỏ - Đơn vị sở hữu sàn TMĐT hàng đầu Việt Nam
10 Embedded Software Engineers (C++),FULL_TIME,You'll love it,"Embedded, C++, C language",One of the world‘s leading suppliers to the automotive sector,Hella Vietnam,One of the world‘s leading suppliers to the automotive sector
"Middle/Senior Android Dev (Java, Kotlin)",FULL_TIME,Up to $1800,"Android, Java, Kotlin",A fast growing software development company in Viet Nam,Saigon Technology Solutions,A fast growing software development company in Viet Nam
Frontend Dev (Wordpress/JavaScript/PHP),FULL_TIME,"Up to $1,600","Wordpress, JavaScript, PHP",Advesa Digital Solutions,Advesa Digital Solutions,Advesa Digital Solutions
"Backend Dev (Python/ Django, SQL)",FULL_TIME,"Up to $1,600","Python, SQL, Django",Advesa Digital Solutions,Advesa Digital Solutions,Advesa Digital Solutions
Kỹ sư RPA (Robotic Process Automation),FULL_TIME,"500 - 1,500 USD","Java, Python, C++",SHOW US YOUR WAY,Viettel Group,SHOW US YOUR WAY
Solution Architect (.NET),FULL_TIME,You'll love it,"Software Architect, English, .NET",Episerver ,Episerver,Episerver 
Backend Developer (Golang),FULL_TIME,You'll love it,"Golang, MySQL",We are a team of passionate technology and business developers,Techub,We are a team of passionate technology and business developers
Mid/Senior .Net Developer – Microsoft C#,FULL_TIME,You'll love it,".NET, C#, SQL",Titan DMS is a leading developer and supplier of cloud based software solutions,Titan DMS ,Titan DMS is a leading developer and supplier of cloud based software solutions
Mobile Dev (Android/ iOS/ React Native),FULL_TIME,You'll love it,"React Native, Android, iOS","Our team consists of outstanding user researchers, creative designers, and IT developers",User Experience Researchers,"Our team consists of outstanding user researchers, creative designers, and IT developers"
【1500$】 Mobile Games Unity (C#) Urgent,FULL_TIME,"800 - 1,500 USD","Games, C#, Unity",Neos VN là công ty IT 100% vốn Nhật Bản chuyên thiết kế phát triển ứng dụng chạy trên nền smartphone,Neos Việt Nam,Neos VN là công ty IT 100% vốn Nhật Bản chuyên thiết kế phát triển ứng dụng chạy trên nền smartphone
Java Software Engineer,FULL_TIME,You'll love it,"Java, English",Fortna - The Distributions Experts,Fortna Vietnam,Fortna - The Distributions Experts
"05 Data Engineers (Database, AWS)",FULL_TIME,You'll love it,"Database, Python, AWS",Pizza Hut Digital Ventures,Pizza Hut Digital Ventures,Pizza Hut Digital Ventures
"Project Manager(Autocad,System Engineer)",FULL_TIME,Attractive,"Manager, System Engineer, Project Manager",.CÔNG TY TNHH TÍN BẢO LAN,"Tin Bao Lan Co.,Ltd",.CÔNG TY TNHH TÍN BẢO LAN
"Node.JS Developer ( JavaScript, AWS )",FULL_TIME,"900 - 1,100 USD","NodeJS, JavaScript, AWS","BR24 VIETNAM CO., LTD","Br24 Vietnam Co., Ltd","BR24 VIETNAM CO., LTD"
"Senior Dev/Team Leader (PHP, JavaScipt)",FULL_TIME,Từ 15 - 25m,"PHP, Team Leader, JavaScript","Công ty hàng đầu về cung cấp các dịch vụ giáo dục, đặc biệt là dịch vụ học tập trực tuyến",Hệ thống Giáo dục HOCMAI ,"Công ty hàng đầu về cung cấp các dịch vụ giáo dục, đặc biệt là dịch vụ học tập trực tuyến"
Remote UX/Product Designer - Up to $1500,FULL_TIME,"1,000 - 1,500 USD","UI-UX, English, Designer","A telemedicine software company based in Silicon Valley, California",Vsee Lab,"A telemedicine software company based in Silicon Valley, California"
"02 QA/QC Engineer (Automation, Manual)",FULL_TIME,Competitive,"Database, Tester, QA QC",Shopee is the leading e-commerce platform in Southeast Asia and Taiwan.,Shopee,Shopee is the leading e-commerce platform in Southeast Asia and Taiwan.
Junior DevOps Engineer (PHP/Python),FULL_TIME,You'll love it,"DevOps, Python, PHP",We are a Communication Design company,Vietlink,We are a Communication Design company
"Java Engineer (Spring, PostgresSQL)",FULL_TIME,Up to 35 mil vnd,"Java, Database, Spring",Hire great people and give them freedom to be awesome.,Seven System Vietnam,Hire great people and give them freedom to be awesome.
Tester Manager (QA/ AC),FULL_TIME,You'll love it,"Manager, Tester, QA QC",Delivery authentic values with true dedication and Professionalism,Koh Young Technology Inc,Delivery authentic values with true dedication and Professionalism
"DevOps Engineer (Docker, Kubernetes)",FULL_TIME,Up to 35 mil vnd,"DevOps, Linux",Hire great people and give them freedom to be awesome.,Seven System Vietnam,Hire great people and give them freedom to be awesome.
Experienced Embedded Engineer,FULL_TIME,500-1500 usd,"Embedded, System Engineer, C++",The Ref. Office of STYL Solutions Pte. Ltd. In HCMC,The Rep. Office of STYL Solutions Pte. Ltd. In HCMC,The Ref. Office of STYL Solutions Pte. Ltd. In HCMC
"Solution Architect (Cloud, AWS, DevOps)",FULL_TIME,You'll love it,"DevOps, AWS, Cloud",TymeGlobal is building multi-country digital banks with high-tech and high-touch solutions.,TymeGlobal,TymeGlobal is building multi-country digital banks with high-tech and high-touch solutions.
"05 Java Developers (Spring, J2EE)",FULL_TIME,You'll love it,"Java, J2EE, Spring",Công ty hàng đầu về gia công phần mềm cho khách hàng Châu Âu,IFI Solution - An NTT Data Company,Công ty hàng đầu về gia công phần mềm cho khách hàng Châu Âu
Java Developer ( Up to 2000$ ),FULL_TIME,Up to 2000$,"Java, C#, C++",Tập đoàn công nghệ hàng đầu Việt Nam trong lĩnh vực Điện tử-Viễn thông-Tin học,Elcom,Tập đoàn công nghệ hàng đầu Việt Nam trong lĩnh vực Điện tử-Viễn thông-Tin học
Senior Front-End Developer,FULL_TIME,You'll love it,"ReactJS, English, Angular","Global software, offshore development and IT company.",NashTech,"Global software, offshore development and IT company."
Technical Team Lead (PHP/Java/Golang),FULL_TIME,"1,200 - 2,000 USD","Golang, NodeJS, PHP",Open Commerce Group,OpenCommerce Group,Open Commerce Group
Senior/Leader Business Analyst ~ $2000,FULL_TIME,"1,000 - 2,200 USD","Business Analyst, English",A high quality software outsourcing services and business solutions provider for Banking and Airline,Innotech Vietnam Corporation,A high quality software outsourcing services and business solutions provider for Banking and Airline
Senior / Lead VueJS Frontend Engineer,FULL_TIME,"2,000 - 4,000 USD","VueJS, ReactJS, Angular","Better Systems, Better World.",Raksul Inc,"Better Systems, Better World."
"Fullstack Dev (ReactJs, Laravel, MySQL)",FULL_TIME,"900 - 1,400 USD","ReactJS, MySQL, Laravel",Docosan,Docosan,Docosan
DevOps Engineer,FULL_TIME,You'll love it,"DevOps, Linux",SSI – A leading Financial Corporation,SSI Securities Corporation,SSI – A leading Financial Corporation
Senior Frontend Software Engineer,FULL_TIME,You'll love it,"JavaScript, ReactJS, Scala",AXON,AXON,AXON
Delivery Manager,FULL_TIME,You'll love it,"Project Manager, Team Leader, Manager",Pizza Hut Digital Ventures,Pizza Hut Digital Ventures,Pizza Hut Digital Ventures
05 Backend Developers (Java/OOP/Oracle),FULL_TIME,"1,000 - 2,000 USD","Java, OOP, Oracle","LEADSGEN CO.,LTD",LeadsGen,"LEADSGEN CO.,LTD"
Technical Product Manager - TPM,FULL_TIME,You'll love it,"Product Manager, Project Manager, Manager",10X the productivity by adding natural language understanding to tools and data,"Got It, Inc.",10X the productivity by adding natural language understanding to tools and data
"Fullstack Developer (NodeJS, PHP, HTML5)",FULL_TIME,"1,000 - 1,700 USD","NodeJS, HTML5, PHP",Do the best,Holoscribe Limited,Do the best
Senior IT Project Manager (English),FULL_TIME,You'll love it,"Project Manager, Agile, English",The largest and vertically integrated media & entertainment group that provides end-to-end solutions,DatVietVAC,The largest and vertically integrated media & entertainment group that provides end-to-end solutions
"DBA Expert (Database, MySQL, Linux)",FULL_TIME,Upper salary range,"MySQL, Linux, Database",CIMB Bank Vietnam,CIMB Bank Vietnam,CIMB Bank Vietnam
"Backend Game Dev (MySQL, Java) ~$1500",FULL_TIME,Up to $1500,"Games, MySQL, Java",OneSoft tự hào là công ty phát triển game di động hàng đầu Việt Nam.,ONESOFT - ABI TEAM,OneSoft tự hào là công ty phát triển game di động hàng đầu Việt Nam.
"Unity 2D/3D Dev (UI-UX,C#/ Java) ~$1500",FULL_TIME,Up to $1500,"Unity, UI-UX, Java",OneSoft tự hào là công ty phát triển game di động hàng đầu Việt Nam.,ONESOFT - ABI TEAM,OneSoft tự hào là công ty phát triển game di động hàng đầu Việt Nam.
".NET Developer (C#, ASP .NET), 2-4 yrs",FULL_TIME,High salary,".NET, C#, ASP.NET",Công Ty TNHH Thương Mại Công Nghệ Thái Bình,Pacific Technology,Công Ty TNHH Thương Mại Công Nghệ Thái Bình
Solution Development Engineer (Python),FULL_TIME,You'll love it,"Python, Database, JSON",A Leading BPO Company in Vietnam | Transformation Happens Here | Digital Solutions,DIGI-TEXX VIETNAM,A Leading BPO Company in Vietnam | Transformation Happens Here | Digital Solutions
"Fullstack Dev (Java, JavaScript)",FULL_TIME,You will love it,"Java, JavaScript, ReactJS",mgm - Software Engineers to the bones. We code for Fortune 100 customers and have fun while doing so,mgm technology partners Vietnam,mgm - Software Engineers to the bones. We code for Fortune 100 customers and have fun while doing so
Senior Business Analyst (Mobile App),FULL_TIME,You'll love it,"Business Analyst, English",BDA.SC,BDA.SC,BDA.SC
"5 Developer Python/C# Upto $1,600",FULL_TIME,"800 - 1,600 USD","Python, C#",A new startup for brilliant solutions for industrial market,META Vision ,A new startup for brilliant solutions for industrial market
IT Comtor (Japanese N2),FULL_TIME,700 - 900 USD,"Japanese, PHP","Hoạt động trong lĩnh vực BĐS, thiết kế web, và  lĩnh vực công nghệ thông tin",Propolife Việt Nam,"Hoạt động trong lĩnh vực BĐS, thiết kế web, và  lĩnh vực công nghệ thông tin"
"Data Engineer (Java,Python) ~Up to $3000",FULL_TIME,Up to $2500,"Database, Python, Java",The leading provider of software outsourcing services in Vietnam,FPT Software,The leading provider of software outsourcing services in Vietnam
Test Lead – Signing bonus up to 20M,FULL_TIME,Up to 20m,"Tester, Team Leader, QA QC",The leading provider of software outsourcing services in Vietnam,FPT Software,The leading provider of software outsourcing services in Vietnam
Sr Android Developer (Java/ Kotlin),FULL_TIME,"1,000 - 1,500 USD","Android, Java, Kotlin",Công ty dịch vụ trực tuyến và dịch vụ trên di động hàng đầu Việt Nam,Vega Corporation,Công ty dịch vụ trực tuyến và dịch vụ trên di động hàng đầu Việt Nam
Android Software Engineer - Up to $2000,FULL_TIME,You'll love it,"Android, Java",LG Vehicle Component Solutions Development Center Vietnam,LG Development Center Vietnam,LG Vehicle Component Solutions Development Center Vietnam
React Native Mobile Dev (Android/iOS),FULL_TIME,"1,500 - 3,000 USD","React Native, Android, iOS",Empower health-care value chain,Silentium Vietnam,Empower health-care value chain
C/C++ Software Engineer,FULL_TIME,"700 - 2,000 USD","C++, OOP, C language",LG Vehicle Component Solutions Development Center Vietnam,LG Development Center Vietnam,LG Vehicle Component Solutions Development Center Vietnam
Backend Engineering (Golang/Java/NodeJS),FULL_TIME,"1,500 - 3,000 USD","Golang, NodeJS, Java",Empower health-care value chain,Silentium Vietnam,Empower health-care value chain
Tester (QA/QC),FULL_TIME,You'll love it,"Tester, QA QC",Fastest Growing E-commerce Agency in Vietnam,Forix,Fastest Growing E-commerce Agency in Vietnam
05 Backend Engineer (Python/GoLang),FULL_TIME,From 2000 usd,"Python, NodeJS, Golang",Shopee is the leading e-commerce platform in Southeast Asia and Taiwan.,Shopee,Shopee is the leading e-commerce platform in Southeast Asia and Taiwan.
Junior Backend Developer (NodeJS),FULL_TIME,Competitive salary,"JavaScript, Python, NodeJS","At ITR we build IoT systems, leverage Big Data and AI technologies to bring data insights to Life",ITR VN,"At ITR we build IoT systems, leverage Big Data and AI technologies to bring data insights to Life"
Middle QA QC (Tester),FULL_TIME,You'll love it,"QA QC, English, Tester",Organizing real estate market by bringing transparency and accessibility,HOOZING,Organizing real estate market by bringing transparency and accessibility
"Software Dev. Manager (C#, ASP.NET)",FULL_TIME,You'll love it,"Manager, C#, ASP.NET",SSI – A leading Financial Corporation,SSI Securities Corporation,SSI – A leading Financial Corporation
[RPA Project] Junior Devs (Python/C#),FULL_TIME,You'll love it,"C#, Python",CÔNG TY CỔ PHẦN SISUA DIGITAL VIỆT NAM,Sisua Digital Vietnam,CÔNG TY CỔ PHẦN SISUA DIGITAL VIỆT NAM
"Backend Engineer (NodeJS, DevOps, Ruby)",FULL_TIME,"1,500 - 1,700 USD","Ruby, NodeJS, DevOps",LOGIVAN is a pioneering technology start-up that is transforming the fragmented trucking industry,LOGIVAN,LOGIVAN is a pioneering technology start-up that is transforming the fragmented trucking industry
Urgent:03 Magento Developers ( PHP/JS),FULL_TIME,"600 - 1,800 USD","PHP, JavaScript, Magento",We assist companies across Southeast Asia with achieving their technology goals,SHOPSTACK VIETNAM ,We assist companies across Southeast Asia with achieving their technology goals
Team Leader (Japanese N3) JD113,FULL_TIME,"1,000 - 2,500 USD","Team Leader, C++, Java",A social infrastructure and digital products software company,"Toshiba Software Development (Viet Nam) Co, Ltd",A social infrastructure and digital products software company
Senior Software Engineer Embedded -JD114,FULL_TIME,"1,000 - 2,500 USD","Embedded, Japanese, C language",A social infrastructure and digital products software company,"Toshiba Software Development (Viet Nam) Co, Ltd",A social infrastructure and digital products software company
Software Engineer for Java - JD112,FULL_TIME,"600 - 1,500 USD","Java, JavaScript",A social infrastructure and digital products software company,"Toshiba Software Development (Viet Nam) Co, Ltd",A social infrastructure and digital products software company
Senior Winform/WPF .NET Developer,FULL_TIME,You'll love it,".NET, C#, SQL",RMH is built to allow for a multitude of third-party add on integrations and application services.,Retail Management Hero,RMH is built to allow for a multitude of third-party add on integrations and application services.
"Senior Android Developer (Kotlin, Java)",FULL_TIME,Competitive,"Android, Java, Kotlin",ZALORA Group is Asia Pacific’s leading group of online fashion destinations.,ZALORA Group,ZALORA Group is Asia Pacific’s leading group of online fashion destinations.
